"Estimate"	"Std..Error"	"t.value"	"taxon"	"stat"	"fstat"	"df1"	"df2"	"pval"	"adjP"
"117"	-0.110189479702611	0.0678223628125435	-1.62467768938052	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae..Ruminococcus..torques.group"	"uses.amp4"	2.63957759437082	1	123762	0.104233800088386	0.553077306591437
"118"	-0.629179080780451	0.278737904343405	-2.25724263179256	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae..Ruminococcus..torques.group"	"uses.amp45"	5.09514429878181	1	123762	0.0239946535287434	0.256381229485203
"119"	0.305593792007708	0.68036761243526	0.449159816578992	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae..Ruminococcus..torques.group"	"uses.amp56"	0.201744540829273	1	123762	0.653317159093772	0.918175466834491
"120"	0.33682701032249	0.39389770359447	0.855112906850719	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae..Ruminococcus..torques.group"	"uses.amp6"	0.731218083462686	1	123762	0.392490300302082	0.811368409793218
"121"	0.0381847630115052	0.0649735699750507	0.587696859294754	"Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Klebsiella"	"uses.beating"	0.345387598424918	1	123762	0.556736856280754	0.898840859752363
"122"	-0.297696244484351	0.123194574557667	-2.4164720366399	"Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Klebsiella"	"uses.amp12"	5.83933710386259	1	123762	0.0156731670770617	0.203751172001802
"123"	-0.528456602320193	0.710539195637688	-0.743740254675069	"Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Klebsiella"	"uses.amp13"	0.553149566424137	1	123762	0.457035043022701	0.834864949783858
"124"	-0.138251726422159	0.609734289524733	-0.226740940762773	"Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Klebsiella"	"uses.amp14"	0.0514114542179871	1	123762	0.820625564450523	0.944830430158585
"125"	-0.456350905529249	0.610904768349642	-0.747008255905548	"Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Klebsiella"	"uses.amp2"	0.558021334391049	1	123762	0.455059996464498	0.833430592627511
"126"	0.12285492756302	0.143709941937154	0.854881199637155	"Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Klebsiella"	"uses.amp3"	0.730821865493061	1	123762	0.392618574396425	0.811368409793218
"127"	-0.04482136730147	0.0726542011408921	-0.61691363469198	"Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Klebsiella"	"uses.amp34"	0.38058243266887	1	123762	0.537292827834381	0.88602199938862
"128"	-0.528849315763661	0.614830319483268	-0.860154906166843	"Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Klebsiella"	"uses.amp35"	0.739866462602891	1	123762	0.389705324449416	0.811368409793218
"129"	0.158581395742055	0.0604914178177386	2.62155197320491	"Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Klebsiella"	"uses.amp4"	6.87253474821456	1	123762	0.00875411208516164	0.136176978922478
"130"	0.0274689574440226	0.251389317978664	0.109268594484806	"Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Klebsiella"	"uses.amp45"	0.011939625740685	1	123762	0.912989632536934	0.966309082589854
"131"	0.0274689574440226	0.251389317978664	0.109268594484806	"Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Klebsiella"	"uses.amp56"	0.011939625740685	1	123762	0.912989632536934	0.966309082589854
"132"	0.27710580050561	0.352693196869817	0.785685130773568	"Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Klebsiella"	"uses.amp6"	0.617301124718679	1	123762	0.43205348062771	0.829978099996259
"133"	-0.123637358899028	0.074726611056539	-1.65452918513168	"Bacteria.Firmicutes.Clostridia.Oscillospirales.Oscillospiraceae.UCG.002"	"uses.beating"	2.7374668244525	1	123762	0.0980225742265611	0.528898489032948
"134"	0.024068335623431	0.143104450199159	0.168187191872335	"Bacteria.Firmicutes.Clostridia.Oscillospirales.Oscillospiraceae.UCG.002"	"uses.amp12"	0.0282869315099018	1	123762	0.866436291646637	0.954946230720522
"135"	-1.00878335521607	0.770145277067302	-1.30986112004413	"Bacteria.Firmicutes.Clostridia.Oscillospirales.Oscillospiraceae.UCG.002"	"uses.amp13"	1.71573615380327	1	123762	0.190245253346696	0.682854588951939
"136"	-0.39620089655368	0.704444713493404	-0.562430079982976	"Bacteria.Firmicutes.Clostridia.Oscillospirales.Oscillospiraceae.UCG.002"	"uses.amp14"	0.316327594869657	1	123762	0.5738240482268	0.898840859752363
"137"	-0.602183303643409	0.705075190200808	-0.854069625498956	"Bacteria.Firmicutes.Clostridia.Oscillospirales.Oscillospiraceae.UCG.002"	"uses.amp2"	0.729434925199926	1	123762	0.393068065640271	0.811368409793218
"138"	0.239502811114841	0.165444695496721	1.44763064416041	"Bacteria.Firmicutes.Clostridia.Oscillospirales.Oscillospiraceae.UCG.002"	"uses.amp3"	2.09563448191228	1	123762	0.147722909147107	0.612892920929488
"139"	0.220926960339847	0.0831327123474948	2.65752137878495	"Bacteria.Firmicutes.Clostridia.Oscillospirales.Oscillospiraceae.UCG.002"	"uses.amp34"	7.06241987869907	1	123762	0.00787277055046187	0.134726175653124
"140"	0.563253748076011	0.707759871611569	0.795826057209887	"Bacteria.Firmicutes.Clostridia.Oscillospirales.Oscillospiraceae.UCG.002"	"uses.amp35"	0.633339113334234	1	123762	0.426134670485385	0.826828465120896
"141"	-0.148102728387788	0.0699669495784871	-2.11675268508955	"Bacteria.Firmicutes.Clostridia.Oscillospirales.Oscillospiraceae.UCG.002"	"uses.amp4"	4.48064192983381	1	123762	0.0342828328101857	0.310937320836568
"142"	-0.436334731825363	0.28925797471439	-1.50846223775229	"Bacteria.Firmicutes.Clostridia.Oscillospirales.Oscillospiraceae.UCG.002"	"uses.amp45"	2.27545832272464	1	123762	0.131438817065119	0.584292208587097
"143"	0.154699238919618	0.70420356585405	0.219679715384572	"Bacteria.Firmicutes.Clostridia.Oscillospirales.Oscillospiraceae.UCG.002"	"uses.amp56"	0.0482591773514464	1	123762	0.826120965856609	0.944830430158585
"144"	-0.0224885195816714	0.407915529279232	-0.0551303345116758	"Bacteria.Firmicutes.Clostridia.Oscillospirales.Oscillospiraceae.UCG.002"	"uses.amp6"	0.00303935378336927	1	123762	0.956034718430999	0.981193526810762
"145"	-0.037309183830567	0.0742029602433142	-0.502799129687399	"Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Enterobacter"	"uses.beating"	0.252806964814405	1	123762	0.615106400296054	0.911068614806872
"146"	-0.235318099631828	0.141191729970529	-1.66665639468364	"Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Enterobacter"	"uses.amp12"	2.77774353793987	1	123762	0.0955852786327436	0.52380750998678
"147"	-0.16462000132619	0.784590444110965	-0.209816475030772	"Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Enterobacter"	"uses.amp13"	0.0440229531943384	1	123762	0.833811259420008	0.948769531291297
"148"	-0.00585175484615545	0.697064165937332	-0.00839485822411582	"Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Enterobacter"	"uses.amp14"	7.04736446030051e-05	1	123762	0.993301964436319	0.994577063235339
"149"	-0.0921405488392149	0.698375522263713	-0.131935535971465	"Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Enterobacter"	"uses.amp2"	0.0174069856520777	1	123762	0.895035495135809	0.965598459482615
"150"	0.389626780384734	0.163075450487522	2.3892423980429	"Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Enterobacter"	"uses.amp3"	5.7084792366058	1	123762	0.0168846470474346	0.212664067230264
"151"	0.713494201675242	0.0748990489672432	9.52607825484254	"Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Enterobacter"	"uses.amp34"	90.7461669173838	1	123762	1.66136328459199e-21	1.29586336198175e-18
"152"	-0.223726550918525	0.701756500447045	-0.318809374442564	"Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Enterobacter"	"uses.amp35"	0.101639417232459	1	123762	0.749871607176112	0.932576739711316
"153"	-0.493180343440842	0.0651081638357931	-7.57478500982879	"Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Enterobacter"	"uses.amp4"	57.3773679451269	1	123762	3.62205583055576e-14	1.41260177391675e-11
"154"	-0.19145381361251	0.286964253781449	-0.667169555405045	"Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Enterobacter"	"uses.amp45"	0.445115215659365	1	123762	0.504665079221499	0.870347292804205
"155"	-0.203049564054236	0.696348105486746	-0.291592039174581	"Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Enterobacter"	"uses.amp56"	0.0850259173099901	1	123762	0.770599051573483	0.935101376249104
"156"	-0.280932054603311	0.40324297003518	-0.696681840674871	"Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Enterobacter"	"uses.amp6"	0.485365587126127	1	123762	0.486003234154713	0.854155092944019
"157"	-0.0926593864429447	0.0708362564333285	-1.30807853362714	"Bacteria.Firmicutes.Bacilli.Erysipelotrichales.Erysipelatoclostridiaceae.Erysipelotrichaceae.UCG.003"	"uses.beating"	1.71106945013614	1	123762	0.190849103066055	0.682854588951939
"158"	0.0869796489610216	0.135410796813368	0.642339097087676	"Bacteria.Firmicutes.Bacilli.Erysipelotrichales.Erysipelatoclostridiaceae.Erysipelotrichaceae.UCG.003"	"uses.amp12"	0.412599515647411	1	123762	0.520654223895126	0.875237703961634
"159"	0.547858653607354	0.747926825659975	0.732503013411667	"Bacteria.Firmicutes.Bacilli.Erysipelotrichales.Erysipelatoclostridiaceae.Erysipelotrichaceae.UCG.003"	"uses.amp13"	0.536560664657172	1	123762	0.463862991320546	0.839473626983818
"160"	-0.786708015152887	0.665464155214811	-1.18219442623313	"Bacteria.Firmicutes.Bacilli.Erysipelotrichales.Erysipelatoclostridiaceae.Erysipelotrichaceae.UCG.003"	"uses.amp14"	1.39758366141668	1	123762	0.237130835034681	0.751761296709108
"161"	-0.252241549118476	0.66775001897121	-0.377748471661745	"Bacteria.Firmicutes.Bacilli.Erysipelotrichales.Erysipelatoclostridiaceae.Erysipelotrichaceae.UCG.003"	"uses.amp2"	0.142693907842784	1	123762	0.70561810367223	0.92345993433614
"162"	0.184963586223804	0.156767259427684	1.17986106856149	"Bacteria.Firmicutes.Bacilli.Erysipelotrichales.Erysipelatoclostridiaceae.Erysipelotrichaceae.UCG.003"	"uses.amp3"	1.39207214110707	1	123762	0.238057743957884	0.751761296709108
"163"	0.0319223550837674	0.0793677226833392	0.402208278182946	"Bacteria.Firmicutes.Bacilli.Erysipelotrichales.Erysipelatoclostridiaceae.Erysipelotrichaceae.UCG.003"	"uses.amp34"	0.16177149903889	1	123762	0.687531445004584	0.922192655761694
"164"	0.148814165245366	0.671041854935934	0.221765846870421	"Bacteria.Firmicutes.Bacilli.Erysipelotrichales.Erysipelatoclostridiaceae.Erysipelotrichaceae.UCG.003"	"uses.amp35"	0.0491800908381552	1	123762	0.824496533595613	0.944830430158585
"165"	-0.0772942162323682	0.0665019296883668	-1.16228531404389	"Bacteria.Firmicutes.Bacilli.Erysipelotrichales.Erysipelatoclostridiaceae.Erysipelotrichaceae.UCG.003"	"uses.amp4"	1.35090715124211	1	123762	0.245121831280892	0.764000491440279
"166"	-0.393353971536336	0.273874997345494	-1.43625367539527	"Bacteria.Firmicutes.Bacilli.Erysipelotrichales.Erysipelatoclostridiaceae.Erysipelotrichaceae.UCG.003"	"uses.amp45"	2.06282462008642	1	123762	0.150932698177063	0.620419950139333
"167"	-0.243746541814977	0.665924837947339	-0.366027106852339	"Bacteria.Firmicutes.Bacilli.Erysipelotrichales.Erysipelatoclostridiaceae.Erysipelotrichaceae.UCG.003"	"uses.amp56"	0.133975842950693	1	123762	0.714345474324187	0.926975037183457
"168"	0.264596421826778	0.385648365315745	0.68610798235886	"Bacteria.Firmicutes.Bacilli.Erysipelotrichales.Erysipelatoclostridiaceae.Erysipelotrichaceae.UCG.003"	"uses.amp6"	0.470744163456546	1	123762	0.492646302936702	0.857905997961816
"169"	-0.0986793324904604	0.0596948929017228	-1.65306155508008	"Bacteria.Firmicutes.Negativicutes.Veillonellales.Selenomonadales.Veillonellaceae.Dialister"	"uses.beating"	2.73261250488376	1	123762	0.0983208729612531	0.528898489032948
"170"	-0.0934122309736229	0.114290324492819	-0.817324050729175	"Bacteria.Firmicutes.Negativicutes.Veillonellales.Selenomonadales.Veillonellaceae.Dialister"	"uses.amp12"	0.668018603900347	1	123762	0.413744839276738	0.817910772009729
"171"	-0.825323081179956	0.674181459149928	-1.22418537320887	"Bacteria.Firmicutes.Negativicutes.Veillonellales.Selenomonadales.Veillonellaceae.Dialister"	"uses.amp13"	1.49862982797855	1	123762	0.220884636001831	0.72671079176755
"172"	-0.744517375761713	0.56025548433063	-1.3288890454169	"Bacteria.Firmicutes.Negativicutes.Veillonellales.Selenomonadales.Veillonellaceae.Dialister"	"uses.amp14"	1.76594609502903	1	123762	0.183887028395967	0.678388594686246
"173"	-0.547809060701656	0.562622050623562	-0.97367150842117	"Bacteria.Firmicutes.Negativicutes.Veillonellales.Selenomonadales.Veillonellaceae.Dialister"	"uses.amp2"	0.948036206311158	1	123762	0.330221571303827	0.780523713990864
"174"	0.119112849086304	0.132464709205223	0.899204397918285	"Bacteria.Firmicutes.Negativicutes.Veillonellales.Selenomonadales.Veillonellaceae.Dialister"	"uses.amp3"	0.808568549235586	1	123762	0.36854554769874	0.797713138987957
"175"	0.0445652850641648	0.0669479444563903	0.665670700213874	"Bacteria.Firmicutes.Negativicutes.Veillonellales.Selenomonadales.Veillonellaceae.Dialister"	"uses.amp34"	0.443117481123229	1	123762	0.505622845879183	0.870347292804205
"176"	-0.62665594400634	0.567063092828832	-1.10509033638607	"Bacteria.Firmicutes.Negativicutes.Veillonellales.Selenomonadales.Veillonellaceae.Dialister"	"uses.amp35"	1.22122465157388	1	123762	0.269122595808463	0.768290280129154
"177"	-0.0106154759002182	0.0561984375033574	-0.188892723211103	"Bacteria.Firmicutes.Negativicutes.Veillonellales.Selenomonadales.Veillonellaceae.Dialister"	"uses.amp4"	0.0356804608821065	1	123762	0.850177206678167	0.954044940768578
"178"	-0.515734475332522	0.230236910725822	-2.24001648435374	"Bacteria.Firmicutes.Negativicutes.Veillonellales.Selenomonadales.Veillonellaceae.Dialister"	"uses.amp45"	5.0176738501765	1	123762	0.0250916203952874	0.260952852110989
"179"	-0.745541419430023	0.559382811276989	-1.33279286456454	"Bacteria.Firmicutes.Negativicutes.Veillonellales.Selenomonadales.Veillonellaceae.Dialister"	"uses.amp56"	1.77633681983415	1	123762	0.182602241561437	0.678388594686246
"180"	-0.388994265290147	0.324446492252563	-1.19894735982332	"Bacteria.Firmicutes.Negativicutes.Veillonellales.Selenomonadales.Veillonellaceae.Dialister"	"uses.amp6"	1.43747477162731	1	123762	0.230550710323329	0.740039317087229
"181"	0.145436204732277	0.0683644561184596	2.12736578318227	"Bacteria.Firmicutes.Bacilli.Lactobacillales.Enterococcaceae.Enterococcus"	"uses.beating"	4.52568517545473	1	123762	0.0333916742883891	0.306417716999335
"182"	-0.103301848867968	0.131122082895565	-0.787829529448871	"Bacteria.Firmicutes.Bacilli.Lactobacillales.Enterococcaceae.Enterococcus"	"uses.amp12"	0.620675367471629	1	123762	0.430797934732121	0.829978099996259
"183"	0.547716085428443	0.732488087217647	0.747747430963607	"Bacteria.Firmicutes.Bacilli.Lactobacillales.Enterococcaceae.Enterococcus"	"uses.amp13"	0.559126220512674	1	123762	0.454613936698093	0.833430592627511
"184"	-0.212352940993757	0.645340894747382	-0.329055453826279	"Bacteria.Firmicutes.Bacilli.Lactobacillales.Enterococcaceae.Enterococcus"	"uses.amp14"	0.108277491692818	1	123762	0.742114330419353	0.928113876236257
"185"	-0.116523344749413	0.64673298818227	-0.180172261008238	"Bacteria.Firmicutes.Bacilli.Lactobacillales.Enterococcaceae.Enterococcus"	"uses.amp2"	0.0324620436368205	1	123762	0.857017629546011	0.954044940768578
"186"	-0.0728182900813697	0.152056323221038	-0.47889024631693	"Bacteria.Firmicutes.Bacilli.Lactobacillales.Enterococcaceae.Enterococcus"	"uses.amp3"	0.22933586801749	1	123762	0.632017556201133	0.917864349337355
"187"	-0.0700996626514686	0.0768041671064916	-0.912706501383876	"Bacteria.Firmicutes.Bacilli.Lactobacillales.Enterococcaceae.Enterococcus"	"uses.amp34"	0.833033157668396	1	123762	0.361398701573935	0.797713138987957
"188"	-0.537311660577133	0.649674061699374	-0.827048041862206	"Bacteria.Firmicutes.Bacilli.Lactobacillales.Enterococcaceae.Enterococcus"	"uses.amp35"	0.684008463548109	1	123762	0.40821142663112	0.817910772009729
"189"	0.124241948309993	0.0642193414751578	1.93464998949038	"Bacteria.Firmicutes.Bacilli.Lactobacillales.Enterococcaceae.Enterococcus"	"uses.amp4"	3.74287058183511	1	123762	0.0530355372634508	0.383034435791589
"190"	0.228004905991228	0.265672556166888	0.858217759789993	"Bacteria.Firmicutes.Bacilli.Lactobacillales.Enterococcaceae.Enterococcus"	"uses.amp45"	0.736537723218954	1	123762	0.39077389313706	0.811368409793218
"191"	-0.544290902232691	0.644203109270752	-0.844905736094376	"Bacteria.Firmicutes.Bacilli.Lactobacillales.Enterococcaceae.Enterococcus"	"uses.amp56"	0.713865702885179	1	123762	0.398165104860165	0.811640933848388
"192"	-0.269156655176083	0.373359729731325	-0.720904355083427	"Bacteria.Firmicutes.Bacilli.Lactobacillales.Enterococcaceae.Enterococcus"	"uses.amp6"	0.519703089178252	1	123762	0.47096972485509	0.84711901112012
"193"	0.0638791309538943	0.0709669034685211	0.900125661847839	"Bacteria.Firmicutes.Bacilli.Lactobacillales.Streptococcaceae.Streptococcus"	"uses.beating"	0.81022620711701	1	123762	0.368055132363673	0.797713138987957
"194"	0.130448372105648	0.135437078783069	0.963165872136012	"Bacteria.Firmicutes.Bacilli.Lactobacillales.Streptococcaceae.Streptococcus"	"uses.amp12"	0.927688497247524	1	123762	0.335466170652818	0.783423991344905
"195"	-1.50413385838925	0.743740975875058	-2.02238938982694	"Bacteria.Firmicutes.Bacilli.Lactobacillales.Streptococcaceae.Streptococcus"	"uses.amp13"	4.09005884408457	1	123762	0.043138286854631	0.339647919026929
"196"	-1.50413385838925	0.743740975875058	-2.02238938982694	"Bacteria.Firmicutes.Bacilli.Lactobacillales.Streptococcaceae.Streptococcus"	"uses.amp14"	4.09005884408457	1	123762	0.043138286854631	0.339647919026929
"197"	0.712654351662949	0.667450837831249	1.06772560804415	"Bacteria.Firmicutes.Bacilli.Lactobacillales.Streptococcaceae.Streptococcus"	"uses.amp2"	1.14003797407326	1	123762	0.285646386201865	0.768290280129154
"198"	0.0156636890933735	0.157155166828006	0.0996702139008657	"Bacteria.Firmicutes.Bacilli.Lactobacillales.Streptococcaceae.Streptococcus"	"uses.amp3"	0.00993415153904432	1	123762	0.920606310056273	0.969042162965085
"199"	-0.137629741115786	0.0791380011786345	-1.73911065563965	"Bacteria.Firmicutes.Bacilli.Lactobacillales.Streptococcaceae.Streptococcus"	"uses.amp34"	3.02450587255937	1	123762	0.0820177870981282	0.484650560125303
"200"	-0.666883358300103	0.670681945628061	-0.994336231424269	"Bacteria.Firmicutes.Bacilli.Lactobacillales.Streptococcaceae.Streptococcus"	"uses.amp35"	0.988704541123017	1	123762	0.320061146217206	0.774540096290252
"201"	-0.0274468559881581	0.0666439026826728	-0.411843467794003	"Bacteria.Firmicutes.Bacilli.Lactobacillales.Streptococcaceae.Streptococcus"	"uses.amp4"	0.16961504196459	1	123762	0.680454872106595	0.922192655761694
"202"	0.0854471305853501	0.27475387791694	0.310995175875848	"Bacteria.Firmicutes.Bacilli.Lactobacillales.Streptococcaceae.Streptococcus"	"uses.amp45"	0.0967179994180499	1	123762	0.75580481278117	0.932576739711316
"203"	-0.0109008817654259	0.666632929917026	-0.0163521501507325	"Bacteria.Firmicutes.Bacilli.Lactobacillales.Streptococcaceae.Streptococcus"	"uses.amp56"	0.0002673928145521	1	123762	0.986953479645641	0.989882877143035
"204"	-0.14772048552896	0.386132358214915	-0.382564378214428	"Bacteria.Firmicutes.Bacilli.Lactobacillales.Streptococcaceae.Streptococcus"	"uses.amp6"	0.146355503478592	1	123762	0.702043443519123	0.92345993433614
"205"	-0.117283597049702	0.078406776426992	-1.49583495705769	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Blautia"	"uses.beating"	2.2375222187558	1	123762	0.134699219216687	0.584292208587097
"206"	-0.0905724426468287	0.150018564710274	-0.603741562397614	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Blautia"	"uses.amp12"	0.364503874166312	1	123762	0.546016583410986	0.896616705390671
"207"	-0.988650303914895	0.801902425490923	-1.23288104947387	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Blautia"	"uses.amp13"	1.5199956821518	1	123762	0.217622488467607	0.72671079176755
"208"	-0.39064392817254	0.738975305949861	-0.528629204558351	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Blautia"	"uses.amp14"	0.279448835911995	1	123762	0.597063644839082	0.908549138940204
"209"	1.05309773498362	0.738304885533732	1.4263724317933	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Blautia"	"uses.amp2"	2.03453831417993	1	123762	0.153763389429684	0.627934260498187
"210"	-0.0410276354828966	0.173944289910592	-0.235866526598746	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Blautia"	"uses.amp3"	0.0556330183697569	1	123762	0.813536633667934	0.943068831518871
"211"	0.216628840126814	0.0872730396314632	2.48219657573054	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Blautia"	"uses.amp34"	6.16129984056842	1	123762	0.0130588378833251	0.181890956232028
"212"	0.65208029328046	0.741949503441403	0.878874222916654	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Blautia"	"uses.amp35"	0.772419899707352	1	123762	0.379471182824409	0.804313920116953
"213"	-0.0425241847532449	0.0737704694794618	-0.576439123314566	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Blautia"	"uses.amp4"	0.332282062887666	1	123762	0.564319454854527	0.898840859752363
"214"	-0.799010473198407	0.301596776734524	-2.64926728279237	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Blautia"	"uses.amp45"	7.01861713567405	1	123762	0.00806767502381172	0.134726175653124
"215"	0.386642430506192	0.738522775197711	0.523534877313273	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Blautia"	"uses.amp56"	0.274088767763424	1	123762	0.600603024025741	0.908549138940204
"216"	0.128023903717036	0.427843379411129	0.299230769664461	"Bacteria.Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Blautia"	"uses.amp6"	0.089539053513986	1	123762	0.764764475882004	0.935101376249104
"217"	-0.0174974669839782	0.0696136098393489	-0.251351237557685	"Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Prevotellaceae.Prevotella"	"uses.beating"	0.0631774446217799	1	123762	0.801542981778851	0.941119261891404
"218"	-0.200296323973431	0.132517112325122	-1.51147516316245	"Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Prevotellaceae.Prevotella"	"uses.amp12"	2.28455716885696	1	123762	0.130669985091572	0.584292208587097
"219"	0.37578391504868	0.741166365680476	0.507016956582572	"Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Prevotellaceae.Prevotella"	"uses.amp13"	0.257066194262253	1	123762	0.612143824319959	0.911068614806872
"220"	-0.420396324208302	0.653299329636368	-0.643497253306993	"Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Prevotellaceae.Prevotella"	"uses.amp14"	0.414088715013644	1	123762	0.519902688781193	0.875237703961634
"221"	-0.730498687354039	0.65395275832659	-1.11705116012252	"Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Prevotellaceae.Prevotella"	"uses.amp2"	1.24780329433107	1	123762	0.26397461978231	0.768290280129154
"222"	0.0587955567185819	0.154003481300019	0.381780698866413	"Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Prevotellaceae.Prevotella"	"uses.amp3"	0.145756502026927	1	123762	0.702624691844442	0.92345993433614
"223"	-0.106647725373881	0.0776872467858874	-1.37278291851185	"Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Prevotellaceae.Prevotella"	"uses.amp34"	1.88453294135793	1	123762	0.169822329954588	0.668658338826527
"224"	-0.231393738840008	0.658345343610351	-0.3514777480935	"Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Prevotellaceae.Prevotella"	"uses.amp35"	0.123536607404878	1	123762	0.725230561732821	0.928113876236257
"225"	0.0595217707661865	0.0652675367930074	0.911965943420797	"Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Prevotellaceae.Prevotella"	"uses.amp4"	0.831681881959384	1	123762	0.36178842209718	0.797713138987957
"226"	-0.22698399071242	0.269044071204137	-0.843668435793913	"Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Prevotellaceae.Prevotella"	"uses.amp45"	0.711776429554948	1	123762	0.398856341013943	0.811640933848388
"227"	-0.430946058934445	0.652635523644549	-0.66031658302614	"Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Prevotellaceae.Prevotella"	"uses.amp56"	0.436017989819318	1	123762	0.509051919422619	0.870347292804205
"228"	-0.373512306858783	0.377889910951459	-0.988415662959472	"Bacteria.Bacteroidota.Bacteroidia.Bacteroidales.Prevotellaceae.Prevotella"	"uses.amp6"	0.976965522783613	1	123762	0.322951052048578	0.774540096290252
"229"	-0.135423744641155	0.0745875477055601	-1.81563476487725	"Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Ruminococcus"	"uses.beating"	3.29652959943087	1	123762	0.0694288358953175	0.440280422750794
"230"	0.0709934286719951	0.142911408465033	0.496765299807157	"Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Ruminococcus"	"uses.amp12"	0.246775763092495	1	123762	0.619355450267965	0.911068614806872
"231"	-0.672016356316525	0.774503072724782	-0.867674228782982	"Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Ruminococcus"	"uses.amp13"	0.752858567294142	1	123762	0.385574380227123	0.811368409793218
"232"	-0.715565251655053	0.70293015500443	-1.01797489631177	"Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Ruminococcus"	"uses.amp14"	1.03627288952096	1	123762	0.308691876236338	0.771527616309936
"233"	-0.237893475306522	0.704811637795242	-0.337527734432264	"Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Ruminococcus"	"uses.amp2"	0.113924971510977	1	123762	0.735719680882349	0.928113876236257
"234"	0.158114060736415	0.165507087394888	0.955331056966556	"Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Ruminococcus"	"uses.amp3"	0.912657428404838	1	123762	0.339412172567569	0.785583070037697
